date,actual,day-ahead,intraday,installed_capacity_mw,zone,capacity_factor,hour,shortwave_radiation,direct_radiation,diffuse_radiation,temperature_2m,apparent_temperature,cloudcover,dewpoint_2m,precipitation,windspeed_10m,windgusts_10m,winddirection_10m,surface_pressure,relativehumidity_2m
2016-01-02 18:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,18,1.0,0.0,1.0,15.2,13.4,43,12.2,0.0,17.1,37.4,262,1012.9,82
2016-01-02 19:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,19,0.0,0.0,0.0,14.6,12.2,85,12.5,0.0,22.0,36.7,270,1013.2,88
2016-01-02 20:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,20,0.0,0.0,0.0,14.3,12.7,99,13.2,0.6,18.0,48.6,272,1012.9,93
2016-01-02 21:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,21,0.0,0.0,0.0,14.3,13.1,100,13.4,0.0,16.0,37.4,262,1012.4,94
2016-01-02 22:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,22,0.0,0.0,0.0,14.1,12.6,99,13.3,0.0,17.5,33.5,256,1012.1,95
2016-01-02 23:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,23,0.0,0.0,0.0,13.9,11.7,86,12.8,0.0,21.4,42.8,263,1012.1,93
2016-01-03 00:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,0,0.0,0.0,0.0,13.4,10.6,37,11.5,0.0,22.5,46.1,283,1011.7,88
2016-01-03 01:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,1,0.0,0.0,0.0,12.5,9.6,25,10.4,0.0,21.3,45.7,296,1011.2,87
2016-01-03 02:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,2,0.0,0.0,0.0,12.5,9.5,19,10.2,0.0,21.4,42.8,297,1011.4,86
2016-01-03 03:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,3,0.0,0.0,0.0,12.2,8.6,13,9.5,0.0,23.7,47.2,303,1011.2,84
2016-01-03 04:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,4,0.0,0.0,0.0,11.8,8.1,14,9.1,0.0,23.9,48.2,304,1011.3,84
2016-01-03 05:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,5,0.0,0.0,0.0,11.5,7.7,12,8.9,0.0,24.7,50.0,304,1011.1,84
2016-01-03 06:00:00+00:00,1.0,4.0,,888.75,IT-SARD,0.0011251758087201,6,0.0,0.0,0.0,11.4,7.3,19,8.6,0.0,25.9,51.5,305,1011.3,83
2016-01-03 07:00:00+00:00,92.0,41.0,,888.75,IT-SARD,0.1035161744022503,7,0.0,0.0,0.0,11.4,7.4,6,8.2,0.0,24.1,52.2,308,1011.0,81
2016-01-03 08:00:00+00:00,282.0,137.0,,888.75,IT-SARD,0.3172995780590717,8,1.0,0.0,1.0,11.5,7.8,1,7.5,0.0,20.8,50.0,304,1010.9,76
2016-01-03 09:00:00+00:00,393.0,259.0,,888.75,IT-SARD,0.4421940928270042,9,78.0,46.0,32.0,11.9,8.2,12,7.5,0.0,21.4,43.6,295,1011.3,74
2016-01-03 10:00:00+00:00,440.0,354.0,,888.75,IT-SARD,0.4950773558368495,10,203.0,138.0,65.0,13.0,8.8,55,7.6,0.0,24.5,49.0,287,1011.6,70
2016-01-03 11:00:00+00:00,491.0,382.0,,888.75,IT-SARD,0.5524613220815753,11,211.0,90.0,121.0,13.9,9.0,63,7.3,0.0,28.6,54.7,285,1011.5,65
2016-01-03 12:00:00+00:00,487.0,343.0,,888.75,IT-SARD,0.5479606188466948,12,298.0,158.0,140.0,14.5,9.4,56,7.1,0.0,30.4,59.4,280,1011.2,61
2016-01-03 13:00:00+00:00,224.0,225.0,,888.75,IT-SARD,0.2520393811533052,13,276.0,123.0,153.0,14.8,9.6,73,7.1,0.0,30.4,61.6,281,1010.4,60
2016-01-03 14:00:00+00:00,104.0,103.0,,888.75,IT-SARD,0.1170182841068917,14,276.0,137.0,139.0,14.9,9.8,81,6.5,0.0,29.3,63.0,281,1009.1,57
2016-01-03 15:00:00+00:00,16.0,15.0,,888.75,IT-SARD,0.0180028129395218,15,204.0,74.0,130.0,15.0,9.8,82,6.0,0.0,28.9,60.5,274,1008.6,55
2016-01-03 16:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,16,121.0,39.0,82.0,14.9,10.6,79,5.9,0.0,23.0,53.3,270,1008.5,55
2016-01-03 17:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,17,48.0,17.0,31.0,14.5,10.7,74,6.5,0.0,20.2,48.2,265,1008.1,59
2016-01-03 18:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,18,1.0,0.0,1.0,13.9,10.8,78,7.5,0.0,16.9,38.2,268,1008.1,65
2016-01-03 19:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,19,0.0,0.0,0.0,13.4,10.7,100,8.1,0.0,14.9,31.3,262,1007.6,70
2016-01-03 20:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,20,0.0,0.0,0.0,12.9,10.0,100,8.5,0.0,17.7,36.4,265,1007.6,74
2016-01-03 21:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,21,0.0,0.0,0.0,12.8,9.5,100,8.8,0.0,20.6,41.4,266,1007.2,77
2016-01-03 22:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,22,0.0,0.0,0.0,13.1,9.7,100,9.3,0.0,22.3,45.4,269,1006.9,78
2016-01-03 23:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,23,0.0,0.0,0.0,13.1,9.9,100,10.0,0.1,22.2,46.8,262,1006.6,81
2016-01-04 00:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,0,0.0,0.0,0.0,13.2,10.1,100,10.4,1.1,22.2,46.1,262,1005.7,83
2016-01-04 01:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,1,0.0,0.0,0.0,13.2,10.0,99,10.7,0.3,23.5,44.6,266,1005.1,85
2016-01-04 02:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,2,0.0,0.0,0.0,13.0,9.8,100,10.6,0.1,23.8,46.4,267,1004.2,85
2016-01-04 03:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,3,0.0,0.0,0.0,13.2,10.0,100,10.8,0.0,23.5,45.4,264,1003.5,85
2016-01-04 04:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,4,0.0,0.0,0.0,13.3,10.1,100,11.3,0.0,25.3,48.2,264,1002.9,87
2016-01-04 05:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,5,0.0,0.0,0.0,13.7,10.3,99,11.9,0.0,27.4,54.7,265,1002.1,89
2016-01-04 06:00:00+00:00,0.0,1.0,,888.75,IT-SARD,0.0,6,0.0,0.0,0.0,14.1,10.9,100,12.2,0.0,26.8,56.9,264,1001.4,88
2016-01-04 07:00:00+00:00,14.0,9.0,,888.75,IT-SARD,0.0157524613220815,7,0.0,0.0,0.0,14.4,10.9,100,12.5,0.1,29.2,59.0,266,1001.1,88
2016-01-04 08:00:00+00:00,46.0,32.0,,888.75,IT-SARD,0.0517580872011251,8,0.0,0.0,0.0,14.8,10.8,100,12.9,0.3,33.5,67.0,272,1001.0,88
2016-01-04 09:00:00+00:00,60.0,53.0,,888.75,IT-SARD,0.0675105485232067,9,17.0,0.0,17.0,15.1,11.3,100,13.2,0.4,33.3,69.5,276,1001.2,88
2016-01-04 10:00:00+00:00,119.0,58.0,,888.75,IT-SARD,0.1338959212376934,10,66.0,3.0,63.0,14.9,11.6,99,13.2,0.5,30.2,67.3,279,1001.3,89
2016-01-04 11:00:00+00:00,89.0,53.0,,888.75,IT-SARD,0.10014064697609,11,142.0,35.0,107.0,15.1,11.9,100,13.0,0.5,28.7,65.5,278,1001.4,87
2016-01-04 12:00:00+00:00,117.0,40.0,,888.75,IT-SARD,0.1316455696202531,12,233.0,77.0,156.0,15.3,12.3,100,12.8,0.4,27.0,59.0,279,1000.4,85
2016-01-04 13:00:00+00:00,28.0,27.0,,888.75,IT-SARD,0.0315049226441631,13,263.0,109.0,154.0,15.8,12.7,100,12.2,0.3,26.6,57.6,283,1000.1,79
2016-01-04 14:00:00+00:00,16.0,15.0,,888.75,IT-SARD,0.0180028129395218,14,155.0,37.0,118.0,15.8,12.6,99,11.8,0.4,25.4,56.5,286,999.1,77
2016-01-04 15:00:00+00:00,2.0,2.0,,888.75,IT-SARD,0.0022503516174402,15,86.0,4.0,82.0,15.3,12.3,100,11.5,0.2,23.5,49.3,291,998.9,78
2016-01-04 16:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,16,37.0,0.0,37.0,14.7,12.5,100,10.8,0.2,16.7,42.5,295,999.1,78
2016-01-04 17:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,17,16.0,1.0,15.0,14.3,12.7,100,10.5,0.2,11.9,32.4,305,999.3,78
2016-01-04 18:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,18,0.0,0.0,0.0,13.9,12.8,100,10.4,0.1,8.6,24.8,303,999.3,79
2016-01-04 19:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,19,0.0,0.0,0.0,13.6,12.9,100,10.5,0.0,6.2,20.9,277,999.4,81
2016-01-04 20:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,20,0.0,0.0,0.0,13.4,12.2,98,10.6,0.0,9.5,23.4,245,999.0,83
2016-01-04 21:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,21,0.0,0.0,0.0,13.2,11.1,95,11.0,0.0,16.7,35.3,251,999.1,86
2016-01-04 22:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,22,0.0,0.0,0.0,13.2,10.6,68,11.6,0.0,20.9,45.4,255,998.7,90
2016-01-04 23:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,23,0.0,0.0,0.0,13.6,10.7,94,12.1,0.0,24.6,51.8,255,998.6,90
2016-01-05 00:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,0,0.0,0.0,0.0,14.6,11.5,93,13.1,0.0,28.0,55.8,254,998.5,91
2016-01-05 01:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,1,0.0,0.0,0.0,15.5,12.8,82,14.1,0.0,27.7,57.2,254,998.0,91
2016-01-05 02:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,2,0.0,0.0,0.0,16.0,13.4,67,14.5,0.0,27.9,56.5,253,997.3,91
2016-01-05 03:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,3,0.0,0.0,0.0,15.9,12.7,48,14.4,0.1,31.7,61.6,258,997.5,91
2016-01-05 04:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,4,0.0,0.0,0.0,15.8,12.6,62,14.2,0.2,31.7,62.3,261,997.2,90
2016-01-05 05:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,5,0.0,0.0,0.0,15.9,13.0,67,14.2,0.1,29.5,61.9,262,996.7,90
2016-01-05 06:00:00+00:00,3.0,5.0,,888.75,IT-SARD,0.0033755274261603,6,0.0,0.0,0.0,15.7,12.8,95,14.0,0.2,28.9,61.2,265,996.7,90
2016-01-05 07:00:00+00:00,58.0,33.0,,888.75,IT-SARD,0.0652601969057665,7,0.0,0.0,0.0,15.7,13.1,97,13.9,0.2,26.6,60.5,271,997.1,89
2016-01-05 08:00:00+00:00,214.0,82.0,,888.75,IT-SARD,0.240787623066104,8,1.0,0.0,1.0,15.0,12.5,97,12.5,0.1,23.0,56.5,279,997.4,85
2016-01-05 09:00:00+00:00,297.0,139.0,,888.75,IT-SARD,0.3341772151898734,9,38.0,7.0,31.0,15.0,12.9,85,12.4,0.0,19.8,46.8,282,998.0,84
2016-01-05 10:00:00+00:00,352.0,196.0,,888.75,IT-SARD,0.3960618846694796,10,120.0,35.0,85.0,15.2,13.2,100,12.3,0.0,19.1,41.4,281,998.7,83
2016-01-05 11:00:00+00:00,381.0,235.0,,888.75,IT-SARD,0.4286919831223629,11,158.0,41.0,117.0,15.4,13.4,99,12.2,0.0,18.5,41.8,278,999.0,82
2016-01-05 12:00:00+00:00,381.0,253.0,,888.75,IT-SARD,0.4286919831223629,12,145.0,10.0,135.0,15.3,13.5,100,12.3,0.0,17.7,40.3,272,998.7,82
2016-01-05 13:00:00+00:00,201.0,203.0,,888.75,IT-SARD,0.2261603375527426,13,199.0,10.0,189.0,15.3,13.6,100,12.3,0.0,16.9,37.1,272,998.5,82
2016-01-05 14:00:00+00:00,108.0,110.0,,888.75,IT-SARD,0.1215189873417721,14,186.0,7.0,179.0,15.3,13.8,100,12.1,0.0,14.9,36.0,277,997.5,81
2016-01-05 15:00:00+00:00,17.0,17.0,,888.75,IT-SARD,0.0191279887482419,15,123.0,7.0,116.0,15.1,13.8,96,11.9,0.0,13.3,33.5,268,997.5,81
2016-01-05 16:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,16,69.0,16.0,53.0,14.8,13.4,100,11.8,0.2,13.8,29.9,261,998.1,82
2016-01-05 17:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,17,18.0,1.0,17.0,14.4,13.1,100,11.6,0.3,12.2,25.9,272,998.4,83
2016-01-05 18:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,18,0.0,0.0,0.0,14.0,13.1,100,11.5,0.3,9.9,22.0,280,998.9,85
2016-01-05 19:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,19,0.0,0.0,0.0,13.7,12.6,60,11.5,0.2,10.5,20.2,276,999.3,87
2016-01-05 20:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,20,0.0,0.0,0.0,13.2,12.1,37,11.5,0.0,11.3,23.8,277,999.8,89
2016-01-05 21:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,21,0.0,0.0,0.0,12.8,11.6,84,11.5,0.0,11.3,24.1,277,999.9,92
2016-01-05 22:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,22,0.0,0.0,0.0,12.4,11.2,99,11.4,0.0,11.2,24.5,272,1000.0,94
2016-01-05 23:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,23,0.0,0.0,0.0,12.2,10.9,97,11.4,0.0,12.4,24.8,248,999.6,95
2016-01-06 00:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,0,0.0,0.0,0.0,12.2,10.4,85,11.4,0.0,15.3,24.8,246,999.3,95
2016-01-06 01:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,1,0.0,0.0,0.0,12.2,9.5,89,11.2,0.0,21.0,32.0,257,999.3,94
2016-01-06 02:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,2,0.0,0.0,0.0,12.2,9.2,68,10.9,0.1,23.0,39.2,271,999.7,92
2016-01-06 03:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,3,0.0,0.0,0.0,12.0,9.1,76,10.7,0.1,21.6,39.6,281,999.9,92
2016-01-06 04:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,4,0.0,0.0,0.0,11.7,8.7,62,10.6,0.2,22.4,37.8,289,1000.3,93
2016-01-06 05:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,5,0.0,0.0,0.0,11.5,8.0,26,9.4,0.0,22.8,39.6,291,1000.4,87
2016-01-06 06:00:00+00:00,2.0,6.0,,888.75,IT-SARD,0.0022503516174402,6,0.0,0.0,0.0,11.2,7.5,27,7.9,0.0,21.5,40.0,293,1000.6,80
2016-01-06 07:00:00+00:00,13.0,19.0,,888.75,IT-SARD,0.0146272855133614,7,0.0,0.0,0.0,10.9,7.2,88,7.2,0.0,20.6,38.9,295,1000.8,78
2016-01-06 08:00:00+00:00,33.0,32.0,,888.75,IT-SARD,0.0371308016877637,8,1.0,0.0,1.0,10.9,7.4,99,7.9,0.0,20.0,42.1,296,1001.3,82
2016-01-06 09:00:00+00:00,45.0,43.0,,888.75,IT-SARD,0.050632911392405,9,55.0,14.0,41.0,11.0,7.4,98,7.7,0.0,20.8,42.5,298,1002.1,80
2016-01-06 10:00:00+00:00,118.0,53.0,,888.75,IT-SARD,0.1327707454289732,10,131.0,14.0,117.0,11.3,7.3,100,7.3,0.0,22.9,45.7,300,1002.7,76
2016-01-06 11:00:00+00:00,149.0,54.0,,888.75,IT-SARD,0.1676511954992967,11,228.0,74.0,154.0,11.8,7.0,86,7.0,0.0,28.3,51.5,301,1002.9,72
2016-01-06 12:00:00+00:00,112.0,50.0,,888.75,IT-SARD,0.1260196905766526,12,333.0,179.0,154.0,12.3,6.9,91,6.4,0.0,30.5,52.9,303,1002.9,67
2016-01-06 13:00:00+00:00,43.0,43.0,,888.75,IT-SARD,0.0483825597749648,13,448.0,340.0,108.0,12.7,7.2,99,5.9,0.0,30.5,58.3,300,1002.8,63
2016-01-06 14:00:00+00:00,30.0,30.0,,888.75,IT-SARD,0.0337552742616033,14,423.0,335.0,88.0,13.0,7.2,54,5.5,0.0,32.0,58.0,296,1002.8,60
2016-01-06 15:00:00+00:00,5.0,5.0,,888.75,IT-SARD,0.0056258790436005,15,306.0,224.0,82.0,12.8,6.8,24,5.0,0.0,32.8,60.8,293,1002.9,59
2016-01-06 16:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,16,205.0,140.0,65.0,12.5,6.5,28,4.9,0.0,32.7,62.6,291,1003.5,60
2016-01-06 17:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,17,59.0,29.0,30.0,12.2,6.5,64,4.6,0.0,30.2,61.2,285,1003.5,60
2016-01-06 18:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,18,1.0,0.0,1.0,11.5,5.5,88,4.8,0.0,32.7,61.9,287,1003.7,63
2016-01-06 19:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,19,0.0,0.0,0.0,10.7,5.5,73,6.6,0.1,29.9,64.1,285,1004.2,76
2016-01-06 20:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,20,0.0,0.0,0.0,11.4,6.3,54,7.0,0.5,29.5,69.5,286,1004.5,75
2016-01-06 21:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,21,0.0,0.0,0.0,11.2,6.2,51,7.0,0.2,29.4,67.0,289,1004.9,76
2016-01-06 22:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,22,0.0,0.0,0.0,11.1,6.2,48,7.0,0.0,28.2,62.3,293,1005.3,76
2016-01-06 23:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,23,0.0,0.0,0.0,11.2,6.5,32,7.6,0.1,28.2,60.5,297,1005.4,79
2016-01-07 00:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,0,0.0,0.0,0.0,11.4,6.8,49,7.6,0.0,27.7,59.8,291,1005.7,77
2016-01-07 01:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,1,0.0,0.0,0.0,11.7,7.0,41,7.4,0.0,27.9,59.0,284,1004.9,75
2016-01-07 02:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,2,0.0,0.0,0.0,11.8,7.0,47,7.5,0.0,29.1,58.7,285,1005.3,75
2016-01-07 03:00:00+00:00,0.0,0.0,,888.75,IT-SARD,0.0,3,0.0,0.0,0.0,12.0,6.9,39,7.3,0.0,30.3,60.1,283,1004.7,73
